00001.jpg	0.8006043141217656	0.14646054478488332
00002.jpg	0.8267028764365457	0.4230675725632834
00003.jpg	0.8283543058027123	0.29808619158634764
00004.jpg	0.7785406615276148	0.5056920263791767
00005.jpg	0.7741600683600809	0.4017799025908506
00006.jpg	0.8462546737563413	0.5092206731128409
00007.jpg	0.7220821786686608	0.37993095156859313
00008.jpg	0.8374940022975802	0.44360905853039223
00009.jpg	0.884029115554732	0.5085031367724085
00010.jpg	0.8464270767285554	0.13055452587819785
00011.jpg	0.8395857594917536	0.5666264045221743
00012.jpg	0.884576354031183	0.24487388528876639
00013.jpg	0.8370225623174667	0.5668330462445289
00014.jpg	0.8680601521322645	0.29878561666996695
00015.jpg	0.8754166325401619	0.2516224253027819
00016.jpg	0.7739915160414389	0.17598779854537885
00017.jpg	0.7978382010143424	0.3787593433694637
00018.jpg	0.8578866387074966	0.4053269584764718
00019.jpg	0.8782785273136373	0.553258450955068
00020.jpg	0.8567262243167018	0.16922546102369887
00021.jpg	0.7615670912704801	0.25124222784570227
00022.jpg	0.8379972615177598	0.4717160883973446
00023.jpg	0.8888406390245748	0.21257764204370852
00024.jpg	0.7474358977401794	0.41733444942882425
00025.jpg	0.8506529947461732	0.22714060212506873
00026.jpg	0.8263187777466806	0.5121052219414131
00027.jpg	0.7209601531880977	0.33716216924684184
00028.jpg	0.8963897666100074	0.4610319326095066
00029.jpg	0.8629362901549545	0.4067550936209704
00030.jpg	0.8905099249650558	0.4784885986796785
00031.jpg	0.7503761573309152	0.5422930262918482
00032.jpg	0.767407003491801	0.32628919557618385
00033.jpg	0.8956419193841414	0.21734145852184342
00034.jpg	0.6788415941372574	0.1878166980741026
00035.jpg	0.9025430896831649	0.10158724472272165
00036.jpg	0.8152555756267643	0.245584838160652
00037.jpg	0.8314090048502067	0.21012830146820508
00038.jpg	0.7894994848400754	0.32237674876826006
00039.jpg	0.7668158837390711	0.49936707043032047
00040.jpg	0.837086896564071	0.5578272877726687
00041.jpg	0.7669638670999337	0.3989364631959176
00042.jpg	0.7860980820873974	0.45473181608353985
00043.jpg	0.7627781996164419	0.3554316605794918
00044.jpg	0.7887194814963948	0.4403541501427294
00045.jpg	0.8466729179744952	0.5695299410055763
00046.jpg	0.8467881242603387	0.4767008214182832
00047.jpg	0.8244247701078773	0.3790469823691055
00048.jpg	0.7572216286431813	0.30149176952418755
00049.jpg	0.8537591738644476	0.10262872170258144
00050.jpg	0.8186426821363909	0.13788718790117285
00051.jpg	0.8366267862018107	0.49055782182972296
00052.jpg	0.8495363615314281	0.1282254517478654
00053.jpg	0.830861076115436	0.40801206930735123
00054.jpg	0.7709747124257474	0.11851919667326313
00055.jpg	0.8078538403363219	0.28937161577414783
00056.jpg	0.7301283764232769	0.1460804625661161
00057.jpg	0.8445972345907169	0.5592855894298774
00058.jpg	0.7835571412527474	0.421975396115732
00059.jpg	0.8976932084327507	0.22604830742495555
00060.jpg	0.7777155334223047	0.18870761952000673
00061.jpg	0.8499317127273374	0.3981572564230921
00062.jpg	0.8415201762826594	0.1492113637822475
00063.jpg	0.8531172126098399	0.44867293753699156
00064.jpg	0.7512071065752163	0.2962688839550025
00065.jpg	0.7585678948434995	0.43263930397449024
00066.jpg	0.8488065973434262	0.4010252672296868
00067.jpg	0.7351245308232688	0.4517996690248528
00068.jpg	0.8807501649878052	0.5941234287765343
00069.jpg	0.8968766240503433	0.5137373256002067
00070.jpg	0.7718200152907019	0.25187072926650833
00071.jpg	0.8331690655652417	0.37073367955335546
00072.jpg	0.7527497663807581	0.5412801761135133
00073.jpg	0.8929366002661024	0.5797425719729044
00074.jpg	0.896132842927895	0.48357007101220084
00075.jpg	0.8293606263082876	0.527569200413691
00076.jpg	0.8327273281971299	0.20208958571977567
00077.jpg	0.9081392109035196	0.45493026172168805
00078.jpg	0.8311183849763192	0.46207307946072895
00079.jpg	0.805721677563624	0.4626967396266636
00080.jpg	0.907812179407683	0.46036261070641815
00081.jpg	0.7917371281814244	0.46726507301266185
00082.jpg	0.7866561870411162	0.3378846471734016
00083.jpg	0.8659262653801739	0.33836020467731376
00084.jpg	0.9061031237774732	0.4267462642624893
00085.jpg	0.6780609905289596	0.26128932469689303
00086.jpg	0.8358680456739563	0.14063739285490154
00087.jpg	0.8061118231897249	0.2638738852821193
00088.jpg	0.7454667431140727	0.4797986671333484
00089.jpg	0.7301239704428916	0.34316094596506297
00090.jpg	0.8206112655440572	0.22625170312493734
00091.jpg	0.862926641827815	0.23339300813499245
00092.jpg	0.8795889809825822	0.31028796361398614
00093.jpg	0.8425351089500772	0.27058251686152635
00094.jpg	0.7744025319342106	0.3549989063498553
00095.jpg	0.8475172394721168	0.5608561567468144
00096.jpg	0.8274871792263828	0.3497772700737575
00097.jpg	0.8288320232818034	0.16380842859837266
00098.jpg	0.7364788459939866	0.30583273288141133
00099.jpg	0.6977856267535075	0.27665438565852607
00100.jpg	0.7713009880747427	0.5674826292319173
00101.jpg	0.8237576505677818	0.3796567495553591
00102.jpg	0.9019360577013364	0.44212387936420927
00103.jpg	0.8590789873659815	0.26965940981354775
00104.jpg	0.8763814230077942	0.2412318287453651
00105.jpg	0.846844656643171	0.4622914673264903
00106.jpg	0.8597187340411516	0.33469440448693466
00107.jpg	0.681852978124606	0.13151605513364725
00108.jpg	0.7719490319167299	0.22110676474080102
00109.jpg	0.7260553761089554	0.3896541965476543
00110.jpg	0.8446164886583315	0.4055197408281356
00111.jpg	0.8335244618621355	0.5498160713248664
00112.jpg	0.8665664863220851	0.5687295272004097
00113.jpg	0.76247700813267	0.3598722550463982
00114.jpg	0.768958648370572	0.3981878925671003
00115.jpg	0.8330472741822528	0.5653774315940158
00116.jpg	0.8941828245089	0.332247350021447
00117.jpg	0.7907585522402228	0.18508425864450948
00118.jpg	0.8881735878794816	0.24534206580718562
00119.jpg	0.851727260362704	0.4000873433249841
00120.jpg	0.8169741252476631	0.18538094619242432
00121.jpg	0.8007928230025023	0.5668929980905727
00122.jpg	0.7983474635945476	0.35767903099016574
00123.jpg	0.8587995298200573	0.2060080451638908
00124.jpg	0.818627026581154	0.2991838455083098
00125.jpg	0.7999664571519665	0.45936933289257453
00126.jpg	0.8508889801727871	0.2553267249834188
00127.jpg	0.7197989934167477	0.1269717166009753
00128.jpg	0.8729218919660154	0.5063719591876522
00129.jpg	0.8038174379389477	0.42135718947590406
00130.jpg	0.8292344765554927	0.36484108489534695
00131.jpg	0.9065101709462244	0.17662162939146978
00132.jpg	0.8126626311322207	0.25328823090867936
00133.jpg	0.8613924217093262	0.12260217752033933
00134.jpg	0.6849560880576333	0.4043259729665363
00135.jpg	0.8647277814174079	0.5666877928802411
00136.jpg	0.9051290106563588	0.13799499100090415
00137.jpg	0.716167190389874	0.5476420621277013
00138.jpg	0.8814509250881587	0.19914939697858816
00139.jpg	0.8515581051151817	0.5340902667410818
00140.jpg	0.9035878280674305	0.43840201090750297
00141.jpg	0.8920005407217062	0.19853787972895662
00142.jpg	0.8350984590548194	0.16823366753490168
00143.jpg	0.6922637668793685	0.5463094827368139
00144.jpg	0.8489007476361914	0.4417150854552482
00145.jpg	0.896353331176155	0.5254081107154195
00146.jpg	0.7242887801085112	0.5511049108380601
00147.jpg	0.8695704254562632	0.10510712780099132
00148.jpg	0.8763656234268357	0.29478640593786476
00149.jpg	0.7753941913102265	0.19124479286195836
00150.jpg	0.8171444182477775	0.33576789422618103
00151.jpg	0.828885809930684	0.3081223606604122
00152.jpg	0.7825611271122881	0.576437825668538
00153.jpg	0.8832078579597801	0.1332908109449135
00154.jpg	0.7797157326669943	0.10842148031501045
00155.jpg	0.8628351384974989	0.178723770351726
00156.jpg	0.825619249724716	0.17132767512989458
00157.jpg	0.7983888301714993	0.4890120859845769
00158.jpg	0.8162171008545562	0.17984332421516394
00159.jpg	0.766050217984629	0.16541854281262788
00160.jpg	0.7554987899548784	0.5478913995928067
00161.jpg	0.9076252174141699	0.49992699730565016
00162.jpg	0.8914482274058863	0.3257465495951545
00163.jpg	0.8898208619355933	0.2735807957296922
00164.jpg	0.8688287523945516	0.3106506694736718
00165.jpg	0.8794280978975721	0.13570375036468138
00166.jpg	0.8788964007310643	0.45879853386169633
00167.jpg	0.8658230610030073	0.2915499811094987
00168.jpg	0.8152410133283865	0.41124344032815774
00169.jpg	0.800050983180349	0.5150441500293056
00170.jpg	0.8250055289269421	0.1930803490609416
00171.jpg	0.8382443953096509	0.2117807647640035
00172.jpg	0.9078018978657699	0.35483034483090525
00173.jpg	0.8543381333583834	0.24812183074679997
00174.jpg	0.7908619080834337	0.24960567182327678
00175.jpg	0.7931362509103769	0.3933964431535186
00176.jpg	0.8932857304051556	0.5395277630672587
00177.jpg	0.6661700646422074	0.3514807218551208
00178.jpg	0.8514397947410043	0.5143772173780584
00179.jpg	0.8937781033868629	0.21198625144330732
00180.jpg	0.8460943307425003	0.12126137658892869
00181.jpg	0.7573753990033646	0.3802563684601804
00182.jpg	0.9079470520097883	0.1582064272192686
00183.jpg	0.7118954223669319	0.5472503089245979
00184.jpg	0.8808443103934125	0.32064317477012616
00185.jpg	0.8440974360265473	0.5871308744032632
00186.jpg	0.8301387662175043	0.5038435559323831
00187.jpg	0.8559808411056208	0.20156577932495254
00188.jpg	0.7563680503155004	0.4233335273859741
00189.jpg	0.7677129365919042	0.540851153540284
00190.jpg	0.7418172527081249	0.11291906945190458
00191.jpg	0.7087894454486545	0.25606267535625793
00192.jpg	0.7891271117782618	0.5144072716971375
00193.jpg	0.7734204953570251	0.44004740075652393
00194.jpg	0.7873221491763271	0.4158631564006362
00195.jpg	0.7989399870894645	0.4729461599046416
00196.jpg	0.7405957004036042	0.39376845248804215
00197.jpg	0.8894801646297112	0.42087554143427164
00198.jpg	0.7461792443890716	0.5654986970184989
00199.jpg	0.80280888842585	0.21053313742871413
00200.jpg	0.9022383788266836	0.11371955396092395
00201.jpg	0.8535594533497141	0.5169666377097493
00202.jpg	0.8542282159669605	0.2912567512601567
00203.jpg	0.812008682808008	0.36305304507222347
00204.jpg	0.8291831883146342	0.5562264867467313
00205.jpg	0.7438964372572492	0.42386888014069046
00206.jpg	0.8964221399143988	0.10485860195374694
00207.jpg	0.7934091736520871	0.2342068684992442
00208.jpg	0.797670034950601	0.21833860477111341
00209.jpg	0.8269315940257128	0.4663265325547613
00210.jpg	0.786511825390092	0.5615956946060251
00211.jpg	0.7077145475782681	0.3554188262397403
00212.jpg	0.7641441710449008	0.13387593636020514
00213.jpg	0.8926796340975472	0.1370048870218126
00214.jpg	0.8439619174355976	0.2902795327279244
00215.jpg	0.8447203273021568	0.13731576274373666
00216.jpg	0.8757843958999677	0.17882587419247734
00217.jpg	0.8762837693661513	0.4347806359136671
00218.jpg	0.8870559023794234	0.10796179356185623
00219.jpg	0.7123434920193707	0.461012606172194
00220.jpg	0.813705861449969	0.27887284879216856
00221.jpg	0.8690949705870625	0.3828564353296635
00222.jpg	0.7696886177529455	0.16660561663829185
00223.jpg	0.8472945739653422	0.5292236537774753
00224.jpg	0.8837920865210382	0.216655337181169
00225.jpg	0.7483729421799925	0.5700068913943409
00226.jpg	0.8221989954095552	0.28599134720585206
00227.jpg	0.8249895134903359	0.26832146090213205
00228.jpg	0.7459021871767119	0.2926352275652029
00229.jpg	0.8286361591015053	0.12051216049891264
00230.jpg	0.7602629953549596	0.26145407285169764
00231.jpg	0.7202631444509107	0.4491887467079463
00232.jpg	0.686811762899382	0.3545100832060868
00233.jpg	0.7838332617757158	0.51152699928771
00234.jpg	0.9081208700001995	0.17455695259906975
00235.jpg	0.8704692561946752	0.1534614864008443
00236.jpg	0.8803391780213894	0.16739003199055982
00237.jpg	0.8976485476477353	0.3709497710013294
